5.258800000000000000e+04,1.888480000000000000e+05,1.135720000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.728900000000000000e+04,1.208160000000000000e+05,9.913300000000000000e+04,3.553000000000000000e+03,4.511800000000000000e+04,6.084700000000000000e+04,2.793400000000000000e+04,3.152200000000000000e+04,9.348100000000000000e+04,3.704800000000000000e+04,2.535800000000000000e+04,3.317600000000000000e+04,7.172900000000000000e+04,4.100300000000000000e+04
4.030300000000000000e+04,3.336800000000000000e+04,1.016750000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.630950000000000000e+05,2.955920000000000000e+05,1.027030000000000000e+05,2.378900000000000000e+04,7.345700000000000000e+04,9.360300000000000000e+04,9.314200000000000000e+04,8.259100000000000000e+04,5.680900000000000000e+04,5.332400000000000000e+04,2.775600000000000000e+04,4.388300000000000000e+04,6.142500000000000000e+04,6.087300000000000000e+04
5.964100000000000000e+04,3.254300000000000000e+04,1.123500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.753840000000000000e+05,1.038359000000000000e+06,2.276030000000000000e+05,7.874500000000000000e+04,8.207800000000000000e+04,1.776450000000000000e+05,8.145200000000000000e+04,6.882100000000000000e+04,8.123100000000000000e+04,7.384300000000000000e+04,3.183200000000000000e+04,4.599400000000000000e+04,5.306300000000000000e+04,2.325000000000000000e+04
2.230330000000000000e+05,5.230300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.282050000000000000e+05,4.089960000000000000e+05,2.857710000000000000e+05,3.139020000000000000e+05,2.848450000000000000e+05,3.754100000000000000e+04,2.826370000000000000e+05,7.521500000000000000e+04,2.111740000000000000e+05,2.442340000000000000e+05,6.352800000000000000e+04,1.260440000000000000e+05,1.189650000000000000e+05,2.186530000000000000e+05,5.675300000000000000e+04
1.005200000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.565200000000000000e+04,1.133023000000000000e+06,4.087690000000000000e+05,2.932040000000000000e+05,5.229970000000000000e+05,2.944050000000000000e+05,6.729100000000000000e+04,1.346740000000000000e+05,5.896600000000000000e+04,7.871800000000000000e+04,1.116490000000000000e+05,8.012800000000000000e+04,1.020400000000000000e+05,6.479400000000000000e+04,9.979500000000000000e+04,1.568320000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.667000000000000000e+03,9.828500000000000000e+04,6.689190000000000000e+05,5.661170000000000000e+05,1.571520000000000000e+05,1.178890000000000000e+05,1.697680000000000000e+05,4.748940000000000000e+05,1.847440000000000000e+05,1.144570000000000000e+05,1.271760000000000000e+05,8.071100000000000000e+04,8.940900000000000000e+04,3.220390000000000000e+05,8.410100000000000000e+04,8.310600000000000000e+04,3.688480000000000000e+05
2.879300000000000000e+04,3.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.453600000000000000e+04,2.583900000000000000e+04,3.366700000000000000e+04,7.438800000000000000e+04,1.786780000000000000e+05,1.935120000000000000e+05,2.895140000000000000e+05,2.060720000000000000e+05,1.611820000000000000e+05,1.148510000000000000e+05,7.559900000000000000e+04,1.172350000000000000e+05,1.160130000000000000e+05,9.365100000000000000e+04,7.500100000000000000e+04,1.551240000000000000e+05,1.135070000000000000e+05,1.094100000000000000e+05
1.503840000000000000e+05,5.403800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.377400000000000000e+04,1.084260000000000000e+05,6.946900000000000000e+04,5.149500000000000000e+04,1.873090000000000000e+05,1.708980000000000000e+05,2.724650000000000000e+05,1.504890000000000000e+05,3.735400000000000000e+05,8.493400000000000000e+04,8.462300000000000000e+04,1.168640000000000000e+05,4.040590000000000000e+05,7.497970000000000000e+05,6.546910000000000000e+05,5.405570000000000000e+05,1.687680000000000000e+05,8.880700000000000000e+04,1.144720000000000000e+05
9.193000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.709200000000000000e+04,1.606990000000000000e+05,1.679060000000000000e+05,6.571600000000000000e+04,8.247300000000000000e+04,9.607100000000000000e+04,4.724780000000000000e+05,1.260490000000000000e+05,1.245090000000000000e+05,1.270950000000000000e+05,1.904760000000000000e+05,7.169700000000000000e+04,2.068170000000000000e+05,3.032460000000000000e+05,6.998020000000000000e+05,8.094110000000000000e+05,5.501290000000000000e+05,4.118930000000000000e+05,1.800240000000000000e+05,6.983300000000000000e+04,6.570500000000000000e+04
0.000000000000000000e+00,4.647000000000000000e+03,1.116270000000000000e+05,7.852000000000000000e+04,1.653320000000000000e+05,4.318200000000000000e+04,1.199160000000000000e+05,9.768600000000000000e+04,3.299360000000000000e+05,2.050360000000000000e+05,2.607630000000000000e+05,6.038820000000000000e+05,1.826910000000000000e+05,1.645540000000000000e+05,1.347060000000000000e+05,1.239330000000000000e+05,1.533050000000000000e+05,1.137370000000000000e+05,4.383010000000000000e+05,8.717900000000000000e+05,6.179440000000000000e+05,3.632370000000000000e+05,1.387400000000000000e+05,9.185600000000000000e+04,3.503900000000000000e+04,2.503500000000000000e+04
0.000000000000000000e+00,1.193150000000000000e+05,4.004700000000000000e+04,7.909400000000000000e+04,4.170100000000000000e+04,6.965800000000000000e+04,2.105480000000000000e+05,2.730150000000000000e+05,1.359590000000000000e+05,2.414460000000000000e+05,5.730010000000000000e+05,5.844060000000000000e+05,2.507740000000000000e+05,1.180040000000000000e+05,2.299530000000000000e+05,1.661330000000000000e+05,2.599210000000000000e+05,1.865340000000000000e+05,1.298380000000000000e+05,3.644600000000000000e+05,7.575560000000000000e+05,1.059960000000000000e+05,1.365300000000000000e+05,9.262000000000000000e+04,4.935500000000000000e+04,2.368800000000000000e+04
0.000000000000000000e+00,4.956700000000000000e+04,2.393100000000000000e+04,5.848900000000000000e+04,9.303600000000000000e+04,1.391310000000000000e+05,1.008393000000000000e+06,1.072860000000000000e+05,7.519300000000000000e+04,1.166450000000000000e+05,5.343840000000000000e+05,5.366660000000000000e+05,1.020020000000000000e+05,1.154110000000000000e+05,1.046800000000000000e+05,2.566030000000000000e+05,2.464110000000000000e+05,4.847440000000000000e+05,1.712250000000000000e+05,3.481970000000000000e+05,7.244730000000000000e+05,1.616310000000000000e+05,8.828000000000000000e+04,1.871110000000000000e+05,6.319100000000000000e+04,5.709500000000000000e+04
1.129600000000000000e+04,3.886700000000000000e+04,2.468400000000000000e+04,2.684800000000000000e+04,2.042170000000000000e+05,3.792570000000000000e+05,1.993930000000000000e+05,1.186900000000000000e+05,1.154200000000000000e+05,8.349100000000000000e+04,1.517650000000000000e+05,1.123510000000000000e+05,7.560000000000000000e+04,6.855600000000000000e+04,1.919720000000000000e+05,4.499180000000000000e+05,1.632690000000000000e+05,6.520000000000000000e+04,5.853000000000000000e+04,1.298620000000000000e+05,4.784600000000000000e+05,1.343780000000000000e+05,6.704800000000000000e+04,8.219200000000000000e+04,9.342500000000000000e+04,5.632900000000000000e+04
5.706000000000000000e+03,2.074700000000000000e+04,1.333000000000000000e+04,1.599900000000000000e+04,3.824600000000000000e+04,1.443650000000000000e+05,2.099010000000000000e+05,2.648420000000000000e+05,1.259510000000000000e+05,1.901000000000000000e+05,2.522340000000000000e+05,3.159940000000000000e+05,1.533210000000000000e+05,6.723000000000000000e+04,3.779400000000000000e+04,5.199000000000000000e+04,4.466300000000000000e+04,2.291100000000000000e+04,4.027700000000000000e+04,2.812200000000000000e+04,6.352300000000000000e+04,1.696460000000000000e+05,1.084970000000000000e+05,9.341000000000000000e+04,6.117900000000000000e+04,1.426480000000000000e+05
5.624000000000000000e+04,4.626000000000000000e+04,2.842200000000000000e+04,2.476200000000000000e+04,1.687400000000000000e+04,2.591200000000000000e+04,7.622600000000000000e+04,7.614800000000000000e+04,5.143600000000000000e+04,9.335700000000000000e+04,2.784100000000000000e+04,3.822600000000000000e+04,3.644400000000000000e+04,2.870800000000000000e+04,3.761800000000000000e+04,1.174000000000000000e+04,1.865700000000000000e+04,1.804700000000000000e+04,2.847500000000000000e+04,2.362400000000000000e+04,4.445300000000000000e+04,9.538800000000000000e+04,2.051980000000000000e+05,9.236800000000000000e+04,8.092500000000000000e+04,6.797800000000000000e+04
1.528800000000000000e+04,1.654400000000000000e+04,2.611300000000000000e+04,1.876310000000000000e+05,3.570000000000000000e+04,2.390600000000000000e+04,2.426500000000000000e+04,2.980000000000000000e+04,1.681000000000000000e+04,3.987600000000000000e+04,1.643700000000000000e+04,2.630900000000000000e+04,2.464400000000000000e+04,2.143400000000000000e+04,1.524800000000000000e+04,1.828200000000000000e+04,1.894800000000000000e+04,1.369600000000000000e+04,1.952400000000000000e+04,2.568900000000000000e+04,3.624600000000000000e+04,3.092700000000000000e+04,4.768100000000000000e+04,4.002200000000000000e+04,2.428890000000000000e+05,5.859540000000000000e+05
